run_id,run_label,approach,model,reasoning,pipeline_version,metric,value,raw_metric,target,task_type,modality,shotset,dataset_key,representation,model_key,pathway,ci_low,ci_high,source_file,extraction_confidence,notes,best_rule,n_candidates,best_metric_name
approach1_062326_nano_medium,Approach 1 062326 Nano Medium,approach1,gpt-5-nano,medium/default,new_refactored,accuracy,0.77,dispersion_high_low_accuracy,dispersion_high_low,classification,pathology_only,shotset_high_0_2_low_101_102,,,,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062326/all_tiers_metrics_summary.csv,high,,max,12,dispersion_high_low_accuracy_best
approach1_062326_nano_medium,Approach 1 062326 Nano Medium,approach1,gpt-5-nano,medium/default,new_refactored,f1,0.7578947368421053,dispersion_high_low_f1,dispersion_high_low,classification,pathology_only,shotset_high_0_2_low_101_102,,,,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062326/all_tiers_metrics_summary.csv,high,,max,12,dispersion_high_low_f1_best
approach1_062326_nano_medium,Approach 1 062326 Nano Medium,approach1,gpt-5-nano,medium/default,new_refactored,mae,74.09059488756098,dispersion_mae,dispersion_regression,regression,mri_plus_pathology,shotset_high_0_19_low_82_85,,,,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062326/all_tiers_metrics_summary.csv,high,,min,12,dispersion_regression_mae_best
approach1_062326_nano_medium,Approach 1 062326 Nano Medium,approach1,gpt-5-nano,medium/default,new_refactored,rmse,95.66453056995039,dispersion_regression.rmse,dispersion_regression,regression,mri_plus_pathology,shotset_high_0_19_low_82_85,,,,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062326/shotset_high_0_19_low_82_85/mri_plus_pathology/evaluation_metrics_summary.json,high,,min,12,dispersion_regression_rmse_best
approach1_062326_nano_medium,Approach 1 062326 Nano Medium,approach1,gpt-5-nano,medium/default,new_refactored,spearman_rho,0.6896057782686622,dispersion_spearman_rho,dispersion_regression,regression,pathology_only,shotset_high_0_2_low_101_102,,,,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062326/all_tiers_metrics_summary.csv,high,,max,12,dispersion_regression_spearman_rho_best
approach1_062326_nano_medium,Approach 1 062326 Nano Medium,approach1,gpt-5-nano,medium/default,new_refactored,accuracy,0.8170731707317073,relapse_accuracy,relapse,classification,mri_plus_pathology,shotset_high_0_2_low_101_102,,,,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062326/all_tiers_metrics_summary.csv,high,,max,18,relapse_accuracy_best
approach1_062326_nano_medium,Approach 1 062326 Nano Medium,approach1,gpt-5-nano,medium/default,new_refactored,auprc,0.5395883709491887,relapse_predictor_comparison.true_dispersion_score.auprc,relapse,classification,pathology_only,shotset_high_0_2_low_101_102,,,true_dispersion_score,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062326/shotset_high_0_2_low_101_102/pathology_only/evaluation_metrics_summary.json,high,relapse_predictor=true_dispersion_score,max,18,relapse_auprc_best
approach1_062326_nano_medium,Approach 1 062326 Nano Medium,approach1,gpt-5-nano,medium/default,new_refactored,auroc,0.8329831932773109,relapse_predictor_comparison.llm_relapse_pred.auroc,relapse,classification,mri_plus_pathology,shotset_high_0_2_low_101_102,,,llm_relapse_pred,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062326/shotset_high_0_2_low_101_102/mri_plus_pathology/evaluation_metrics_summary.json,high,relapse_predictor=llm_relapse_pred,max,18,relapse_auroc_best
approach1_062326_nano_medium,Approach 1 062326 Nano Medium,approach1,gpt-5-nano,medium/default,new_refactored,best_f1,0.5846153846153846,relapse_predictor_comparison.true_dispersion_score.best_f1,relapse,classification,pathology_only,shotset_high_0_19_low_82_85,,,true_dispersion_score,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062326/shotset_high_0_19_low_82_85/pathology_only/evaluation_metrics_summary.json,high,relapse_predictor=true_dispersion_score,max,12,relapse_best_f1_best
approach1_062326_nano_medium,Approach 1 062326 Nano Medium,approach1,gpt-5-nano,medium/default,new_refactored,best_threshold,230.0,relapse_predictor_comparison.predicted_dispersion_score.best_threshold,relapse,classification,mri_plus_pathology,shotset_high_0_2_low_101_102,,,predicted_dispersion_score,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062326/shotset_high_0_2_low_101_102/mri_plus_pathology/evaluation_metrics_summary.json,high,relapse_predictor=predicted_dispersion_score,max,12,relapse_best_threshold_best
approach1_062326_nano_medium,Approach 1 062326 Nano Medium,approach1,gpt-5-nano,medium/default,new_refactored,f1,0.6153846153846154,relapse_f1,relapse,classification,mri_plus_pathology,shotset_high_0_2_low_101_102,,,,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062326/all_tiers_metrics_summary.csv,high,,max,18,relapse_f1_best
approach1_062426_nano_low,Approach 1 062426 Nano Low,approach1,gpt-5-nano,low,new_refactored,accuracy,0.8,dispersion_high_low_accuracy,dispersion_high_low,classification,pathology_only,shotset_high_0_2_low_101_102,,,,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062426/all_tiers_metrics_summary.csv,high,,max,12,dispersion_high_low_accuracy_best
approach1_062426_nano_low,Approach 1 062426 Nano Low,approach1,gpt-5-nano,low,new_refactored,f1,0.782608695652174,dispersion_high_low_f1,dispersion_high_low,classification,pathology_only,shotset_high_0_2_low_101_102,,,,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062426/all_tiers_metrics_summary.csv,high,,max,12,dispersion_high_low_f1_best
approach1_062426_nano_low,Approach 1 062426 Nano Low,approach1,gpt-5-nano,low,new_refactored,mae,58.107774988399996,dispersion_regression.mae,dispersion_regression,regression,pathology_only,shotset_high_0_19_low_82_85,,,,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062426/shotset_high_0_19_low_82_85/pathology_only/evaluation_metrics_summary.json,high,,min,12,dispersion_regression_mae_best
approach1_062426_nano_low,Approach 1 062426 Nano Low,approach1,gpt-5-nano,low,new_refactored,rmse,84.75575965831464,dispersion_rmse,dispersion_regression,regression,pathology_only,shotset_high_0_19_low_82_85,,,,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062426/all_tiers_metrics_summary.csv,high,,min,12,dispersion_regression_rmse_best
approach1_062426_nano_low,Approach 1 062426 Nano Low,approach1,gpt-5-nano,low,new_refactored,spearman_rho,0.6588766373623585,dispersion_spearman_rho,dispersion_regression,regression,pathology_only,shotset_high_0_2_low_101_102,,,,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062426/all_tiers_metrics_summary.csv,high,,max,12,dispersion_regression_spearman_rho_best
approach1_062426_nano_low,Approach 1 062426 Nano Low,approach1,gpt-5-nano,low,new_refactored,accuracy,0.8292682926829268,relapse_accuracy,relapse,classification,mri_only,shotset_high_0_19_low_82_85,,,,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062426/all_tiers_metrics_summary.csv,high,,max,18,relapse_accuracy_best
approach1_062426_nano_low,Approach 1 062426 Nano Low,approach1,gpt-5-nano,low,new_refactored,auprc,0.5395883709491887,relapse_predictor_comparison.true_dispersion_score.auprc,relapse,classification,pathology_only,shotset_high_0_2_low_101_102,,,true_dispersion_score,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062426/shotset_high_0_2_low_101_102/pathology_only/evaluation_metrics_summary.json,high,relapse_predictor=true_dispersion_score,max,18,relapse_auprc_best
approach1_062426_nano_low,Approach 1 062426 Nano Low,approach1,gpt-5-nano,low,new_refactored,auroc,0.8508403361344538,relapse_predictor_comparison.predicted_dispersion_score.auroc,relapse,classification,mri_plus_pathology,shotset_high_0_2_low_101_102,,,predicted_dispersion_score,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062426/shotset_high_0_2_low_101_102/mri_plus_pathology/evaluation_metrics_summary.json,high,relapse_predictor=predicted_dispersion_score,max,18,relapse_auroc_best
approach1_062426_nano_low,Approach 1 062426 Nano Low,approach1,gpt-5-nano,low,new_refactored,best_f1,0.5846153846153846,relapse_predictor_comparison.true_dispersion_score.best_f1,relapse,classification,pathology_only,shotset_high_0_19_low_82_85,,,true_dispersion_score,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062426/shotset_high_0_19_low_82_85/pathology_only/evaluation_metrics_summary.json,high,relapse_predictor=true_dispersion_score,max,12,relapse_best_f1_best
approach1_062426_nano_low,Approach 1 062426 Nano Low,approach1,gpt-5-nano,low,new_refactored,best_threshold,210.0,relapse_predictor_comparison.predicted_dispersion_score.best_threshold,relapse,classification,mri_plus_pathology,shotset_high_0_2_low_101_102,,,predicted_dispersion_score,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062426/shotset_high_0_2_low_101_102/mri_plus_pathology/evaluation_metrics_summary.json,high,relapse_predictor=predicted_dispersion_score,max,12,relapse_best_threshold_best
approach1_062426_nano_low,Approach 1 062426 Nano Low,approach1,gpt-5-nano,low,new_refactored,f1,0.5490196078431373,relapse_f1,relapse,classification,pathology_only,shotset_high_0_19_low_82_85,,,,,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach1_pipeline_062426/all_tiers_metrics_summary.csv,high,,max,18,relapse_f1_best
approach1_old_gpt5_medium,Approach 1 Old GPT5 Medium,approach1,gpt-5,medium/default,old,accuracy,0.8061,high_low_accuracy_best,dispersion_high_low,classification,,,,,,,,,manual_config,high,manually supplied legacy metric,max,1,dispersion_high_low_accuracy_best
approach1_old_gpt5_medium,Approach 1 Old GPT5 Medium,approach1,gpt-5,medium/default,old,spearman_rho,0.7798,regression_spearman_best,dispersion_regression,regression,,,,,,,,,manual_config,high,manually supplied legacy metric,max,1,dispersion_regression_spearman_rho_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,accuracy,0.7083333333333334,accuracy,dispersion_high_low,classification,pathology_only,,path,group_binary,elasticnet_logistic,pathology_only,0.5972222222222222,0.8055555555555556,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_accuracy_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,auprc,0.7926893248034248,auprc,dispersion_high_low,classification,pathology_only,,path,group_count,ridge_logistic,pathology_only,0.6635127253552463,0.8912703557229842,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_auprc_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,auroc,0.7598455598455599,auroc,dispersion_high_low,classification,pathology_only,,path,group_count,ridge_logistic,pathology_only,0.6354925796332046,0.8579580026455026,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_auroc_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,balanced_accuracy,0.7084942084942085,balanced_accuracy,dispersion_high_low,classification,pathology_only,,path,group_count,elasticnet_logistic,pathology_only,0.5972222222222222,0.8047779922779923,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_balanced_accuracy_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,brier,0.1998435908352291,brier,dispersion_high_low,classification,pathology_only,,path,group_count,elasticnet_logistic,pathology_only,0.1655942767817194,0.2416231540159344,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,min,39,dispersion_high_low_brier_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,calibration_intercept,0.2481014720983799,calibration_intercept,dispersion_high_low,classification,pathology_only,,path,phrase_binary,linear_svm,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_calibration_intercept_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,calibration_slope,3.569912345091331,calibration_slope,dispersion_high_low,classification,pathology_only,,path,group_binary,ridge_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_calibration_slope_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,f1,0.7341772151898734,f1,dispersion_high_low,classification,pathology_only,,path,group_status,elasticnet_logistic,pathology_only,0.6097020685396727,0.8293158061450744,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_f1_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,fn,30.0,fn,dispersion_high_low,classification,mri_only,,mri,phrase_binary,linear_svm,mri_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_fn_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,fp,19.0,fp,dispersion_high_low,classification,mri_only,,mri,group_binary,elasticnet_logistic,mri_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_fp_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,n,72.0,n,dispersion_high_low,classification,pathology_only,,path,group_binary,elasticnet_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_n_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,npv,0.7333333333333333,npv,dispersion_high_low,classification,pathology_only,,path,group_status,elasticnet_logistic,pathology_only,0.5769230769230769,0.8846153846153846,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_npv_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,precision,0.7272727272727273,precision,dispersion_high_low,classification,pathology_only,,path,group_count,linear_svm,pathology_only,0.567545045045045,0.8666666666666667,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_precision_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,precision_ppv,0.7272727272727273,precision_ppv,dispersion_high_low,classification,pathology_only,,path,group_count,linear_svm,pathology_only,0.567545045045045,0.8666666666666667,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_precision_ppv_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,prevalence,0.5138888888888888,prevalence,dispersion_high_low,classification,pathology_only,,path,group_binary,elasticnet_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_prevalence_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,recall_sensitivity,0.7837837837837838,recall_sensitivity,dispersion_high_low,classification,pathology_only,,path,group_status,elasticnet_logistic,pathology_only,0.6470588235294118,0.9117647058823528,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_recall_sensitivity_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,specificity,1.0,specificity,dispersion_high_low,classification,mri_only,,mri,phrase_binary,linear_svm,mri_only,1.0,1.0,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_specificity_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,tn,30.0,tn,dispersion_high_low,classification,mri_only,,mri,phrase_binary,linear_svm,mri_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_tn_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,tp,29.0,tp,dispersion_high_low,classification,pathology_only,,path,group_status,elasticnet_logistic,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,dispersion_high_low_tp_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,mae,72.80913286315871,mae,dispersion_regression,regression,mri_plus_pathology,,combined,group_count,pls_regression,mri_plus_pathology,55.261072229054605,90.7279038459512,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,min,65,dispersion_regression_mae_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,n,72.0,n,dispersion_regression,regression,pathology_only,,path,group_binary,elasticnet_regression,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,65,dispersion_regression_n_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,pearson_r,0.5012551260148425,pearson_r,dispersion_regression,regression,mri_plus_pathology,,combined,group_count,linear_svr,mri_plus_pathology,0.3128926796933151,0.6718785794051113,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,65,dispersion_regression_pearson_r_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,r2,0.2057475621661691,r2,dispersion_regression,regression,mri_plus_pathology,,combined,group_binary,pls_regression,mri_plus_pathology,-0.0073337025317668,0.4047065692332879,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,65,dispersion_regression_r2_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,rmse,99.89301496537132,rmse,dispersion_regression,regression,pathology_only,,path,group_count,pls_regression,pathology_only,76.97496210755938,121.91498525325984,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,min,65,dispersion_regression_rmse_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,spearman_rho,0.5099544558339775,spearman_rho,dispersion_regression,regression,mri_plus_pathology,,combined,group_binary,pls_regression,mri_plus_pathology,0.2755098993170625,0.6954213872706428,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,65,dispersion_regression_spearman_rho_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,accuracy,0.85,accuracy,relapse,classification,mri_plus_pathology,,combined,group_count,linear_svm,mri_plus_pathology,0.75,0.9333333333333332,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,relapse_accuracy_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,auprc,0.6512487512487511,auprc,relapse,classification,mri_plus_pathology,,combined,group_count,ridge_logistic,mri_plus_pathology,0.3664239478239187,0.8817453022875816,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,relapse_auprc_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,auroc,0.898,auroc,relapse,classification,mri_plus_pathology,,combined,group_count,ridge_logistic,mri_plus_pathology,0.8027772386128365,0.966621521335807,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,relapse_auroc_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,balanced_accuracy,0.79,balanced_accuracy,relapse,classification,mri_plus_pathology,,combined,group_count,ridge_logistic,mri_plus_pathology,0.6415449867890418,0.9167045454545456,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,relapse_balanced_accuracy_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,brier,0.1087482042458801,brier,relapse,classification,mri_plus_pathology,,combined,group_count,linear_svm,mri_plus_pathology,0.0655394058823444,0.1592765848302895,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,min,39,relapse_brier_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,calibration_intercept,0.1587924633976202,calibration_intercept,relapse,classification,mri_plus_pathology,,combined,group_count,linear_svm,mri_plus_pathology,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,relapse_calibration_intercept_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,calibration_slope,2.4372467948828582,calibration_slope,relapse,classification,mri_plus_pathology,,combined,group_count,elasticnet_logistic,mri_plus_pathology,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,relapse_calibration_slope_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,f1,0.5517241379310345,f1,relapse,classification,mri_plus_pathology,,combined,group_count,ridge_logistic,mri_plus_pathology,0.2999074074074074,0.7443313953488371,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,relapse_f1_best
approach2_062326_nano_minimal,Approach 2 062326 Nano Minimal,approach2,gpt-5-nano,minimal,new_refactored,fn,16.0,fn,relapse,classification,pathology_only,,path,group_binary,linear_svm,pathology_only,,,/Users/lukezhao/projects/onc/sabcs/securegpt_dispersion_approach2_pipeline_062326/nested_outer_metrics_summary.csv,high,,max,39,relapse_fn_best
